stationName,date,record,maxAirTmp,timeMaxAirTmp,minAirTmp,timeMinAirTmp,avgAirTmp,avgRelHum,avgDewPoint,maxRelHum,timeMaxRelHum,maxDewPoint,timeMaxDewPoint,minRelHum,timeMinRelHum,minDewPoint,timeMinDewPoint,avgWindSpeed,maxWindSpeed,timeMaxWindSpeed,maxWindSpeedDir,precip,solRad,eto,etoFlag,hstAirTmp01,hstAirTmp02,hstAirTmp03,hstAirTmp04,hstAirTmp05,hstAirTmp06,hstAirTmp07,hstAirTmp08,hstAirTmp09,hstAirTmp10,hstAirTmp11,hstAirTmp12,hstAirTmp13,batVolt,yearRain,eto7,eto30,maxSoilTmp,minSoilTmp,avgSoilTmp
Coastal,2019-03-11,0,66.19,1304.0,45.18,528.0,52.58,74.79,,,,,,,,,,0.767,10.46,1442.0,80.0,0.05,171.5,0.051,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-03-12,0,65.45,1258.0,47.3,636.0,54.05,85.0,,,,,,,,,,1.437,13.82,2104.0,169.0,0.13,483.0,0.122,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-03-13,0,63.85,1414.0,44.01,2150.0,53.27,73.77,,,,,,,,,,2.62,15.49,515.0,95.0,0.0,424.9,0.109,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-03-14,0,70.06,1255.0,52.72,640.0,59.46,24.64,,,,,,,,,,3.876,23.88,756.0,87.0,0.0,515.7,0.172,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-03-15,0,75.62,1436.0,54.65,308.0,62.78,23.31,,,,,,,,,,2.395,12.14,714.0,73.0,0.0,510.4,0.16,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-03-16,0,77.32,1047.0,56.21,2018.0,66.08,25.9,,,,,,,,,,1.733,12.14,329.0,88.0,0.0,531.4,0.163,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-03-17,0,81.0,1147.0,53.55,605.0,66.27,41.71,,,,,,,,,,2.012,15.49,2129.0,102.0,0.0,531.0,0.162,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-03-18,0,74.17,1203.0,48.46,322.0,60.35,56.77,,,,,,,,,,1.704,10.46,1819.0,105.0,0.0,546.3,0.158,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-03-19,0,64.38,836.0,47.79,240.0,54.86,81.3,,,,,,,,,,3.627,17.17,1256.0,81.0,0.0,366.6,0.091,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-03-20,0,64.72,1307.0,50.99,1920.0,55.67,85.7,,,,,,,,,,2.611,13.82,245.0,89.0,0.0,355.9,0.094,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-03-21,0,62.91,1405.0,46.21,2131.0,52.44,84.0,,,,,,,,,,0.389,8.79,1504.0,233.0,0.03,289.5,0.074,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-03-22,0,64.6,1317.0,47.0,615.0,53.9,83.6,,,,,,,,,,0.58,7.108,1252.0,226.0,0.0,401.2,0.103,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-03-23,0,64.96,1301.0,44.56,323.0,53.93,87.3,,,,,,,,,,0.534,7.108,1324.0,164.0,0.0,375.7,0.097,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-03-24,0,66.76,1432.0,47.55,28.0,56.25,85.2,,,,,,,,,,0.61,7.108,339.0,92.0,0.0,466.4,0.126,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-03-25,0,72.84,1040.0,49.44,45.0,58.19,75.62,,,,,,,,,,0.45,7.108,1415.0,291.0,0.0,531.1,0.147,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-03-26,0,69.81,1357.0,45.9,546.0,56.37,84.3,,,,,,,,,,0.331,7.108,1422.0,161.0,0.0,435.5,0.117,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-03-27,0,68.35,1403.0,49.19,154.0,57.29,88.5,,,,,,,,,,0.588,8.79,1212.0,256.0,0.0,444.3,0.122,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-03-28,0,67.26,1247.0,49.8,2141.0,56.96,84.1,,,,,,,,,,0.596,10.46,1142.0,270.0,0.0,478.5,0.128,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-03-29,0,67.37,1440.0,48.95,2338.0,56.31,79.36,,,,,,,,,,1.159,8.79,728.0,106.0,0.0,489.9,0.131,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-03-30,0,76.23,1251.0,45.05,455.0,61.15,60.58,,,,,,,,,,0.728,5.431,134.0,107.0,0.0,544.1,0.156,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-03-31,0,80.3,1331.0,50.84,559.0,66.17,40.8,,,,,,,,,,0.586,5.431,719.0,86.0,0.0,550.5,0.163,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-01,0,81.9,1206.0,52.57,527.0,66.67,43.19,,,,,,,,,,1.071,8.79,2024.0,96.0,0.0,518.7,0.156,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-02,0,65.45,1017.0,52.94,1854.0,57.66,85.6,,,,,,,,,,3.312,15.49,308.0,97.0,0.01,383.4,0.1,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-03,0,65.69,1143.0,50.17,2355.0,56.08,88.0,,,,,,,,,,0.449,10.46,1232.0,256.0,0.08,419.8,0.092,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-04,0,66.89,1332.0,50.04,5.0,56.59,79.87,,,,,,,,,,0.289,7.108,1052.0,183.0,0.0,438.9,0.12,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-05,0,66.68,1155.0,50.17,601.0,58.41,76.61,,,,,,,,,,0.606,8.79,1417.0,254.0,0.01,379.4,0.101,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-06,0,68.27,1259.0,52.52,126.0,58.02,81.1,,,,,,,,,,0.363,7.108,926.0,258.0,0.0,443.4,0.122,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-07,0,80.0,1323.0,51.18,210.0,64.06,67.68,,,,,,,,,,0.425,7.108,1317.0,298.0,0.0,513.3,0.15,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-08,0,85.8,1233.0,55.5,529.0,69.03,56.78,,,,,,,,,,0.768,12.14,2251.0,72.0,0.0,514.8,0.16,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-09,0,69.3,1255.0,56.29,1935.0,60.83,70.02,,,,,,,,,,3.134,20.52,2156.0,297.0,0.0,468.8,0.143,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-10,0,72.58,959.0,49.74,619.0,60.34,44.53,,,,,,,,,,1.273,13.82,1433.0,290.0,0.0,578.8,0.171,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-11,0,69.18,1409.0,48.76,155.0,58.6,64.67,,,,,,,,,,2.458,17.17,2213.0,125.0,0.0,475.2,0.135,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-12,0,69.41,1345.0,50.96,407.0,58.29,72.24,,,,,,,,,,2.444,13.82,100.0,118.0,0.0,544.2,0.153,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-13,0,73.78,1122.0,47.78,444.0,61.08,59.88,,,,,,,,,,0.476,7.108,10.0,128.0,0.0,580.9,0.166,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-14,0,75.99,1223.0,49.73,118.0,60.46,62.25,,,,,,,,,,0.863,10.46,349.0,122.0,0.0,554.8,0.158,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-15,0,67.05,1330.0,45.71,354.0,55.22,79.66,,,,,,,,,,1.006,12.14,2206.0,143.0,0.0,496.7,0.133,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-16,0,66.09,1226.0,49.0,2359.0,56.34,77.72,,,,,,,,,,1.17,12.14,903.0,126.0,0.0,430.4,0.118,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-17,0,70.63,1315.0,48.15,304.0,59.09,71.21,,,,,,,,,,0.589,8.79,1346.0,125.0,0.0,585.8,0.162,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-18,0,80.8,1333.0,50.96,302.0,64.14,62.06,,,,,,,,,,0.809,8.79,2224.0,119.0,0.0,579.0,0.172,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-19,0,67.61,1132.0,51.97,556.0,57.16,86.8,,,,,,,,,,0.355,7.108,1059.0,159.0,0.0,465.8,0.125,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-20,0,64.81,1231.0,50.22,2321.0,55.69,82.0,,,,,,,,,,0.245,7.108,933.0,206.0,0.0,330.4,0.089,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-21,0,66.5,1108.0,47.23,422.0,55.61,77.89,,,,,,,,,,0.828,8.79,651.0,80.0,0.0,518.1,0.139,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-22,0,67.96,1233.0,48.33,509.0,57.1,80.7,,,,,,,,,,1.517,12.14,1958.0,93.0,0.0,508.2,0.138,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-23,0,69.42,1335.0,50.35,202.0,59.57,78.65,,,,,,,,,,1.143,10.46,2140.0,113.0,0.0,564.9,0.157,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-24,0,72.45,1329.0,53.49,240.0,60.01,84.4,,,,,,,,,,1.814,10.46,1000.0,156.0,0.0,520.4,0.149,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-25,0,69.53,1442.0,54.34,632.0,59.68,84.3,,,,,,,,,,0.472,7.108,304.0,113.0,0.0,571.8,0.16,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-26,0,66.68,1243.0,54.22,110.0,58.15,84.4,,,,,,,,,,0.422,7.108,227.0,161.0,0.0,465.0,0.128,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-27,0,64.92,1452.0,53.98,329.0,56.5,89.4,,,,,,,,,,0.141,7.108,1601.0,304.0,0.0,182.0,0.051,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-28,0,66.33,1022.0,54.34,111.0,57.77,84.3,,,,,,,,,,0.776,15.49,1920.0,122.0,0.0,346.3,0.097,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-29,0,68.94,1237.0,51.56,2300.0,57.45,83.4,,,,,,,,,,1.459,13.82,550.0,132.0,0.04,393.5,0.11,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-04-30,0,65.89,1318.0,49.73,2103.0,56.37,82.6,,,,,,,,,,0.179,7.108,945.0,312.0,0.04,346.9,0.095,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-01,0,67.59,1242.0,49.86,426.0,58.12,73.81,,,,,,,,,,0.553,8.79,1458.0,317.0,0.0,548.1,0.151,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-02,0,68.92,1411.0,48.33,231.0,57.56,83.9,,,,,,,,,,0.383,7.108,1055.0,305.0,0.0,463.5,0.129,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-03,0,68.55,1349.0,53.61,2157.0,59.47,80.2,,,,,,,,,,0.606,8.79,910.0,152.0,0.0,570.8,0.16,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-04,0,68.75,1301.0,53.61,426.0,58.71,82.6,,,,,,,,,,0.462,10.46,1233.0,210.0,0.0,501.6,0.142,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-05,0,67.35,1104.0,53.98,2028.0,58.68,77.67,,,,,,,,,,0.437,10.46,1149.0,149.0,0.0,500.0,0.139,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-06,0,68.56,1311.0,52.1,538.0,58.63,79.82,,,,,,,,,,0.367,7.108,1042.0,181.0,0.0,591.2,0.164,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-07,0,68.33,1210.0,51.98,2223.0,57.8,78.42,,,,,,,,,,0.354,8.79,1148.0,152.0,0.0,507.1,0.14,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-08,0,63.7,1343.0,54.22,9.0,57.38,81.6,,,,,,,,,,0.203,7.108,1328.0,320.0,0.0,215.8,0.063,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-09,0,66.37,1243.0,54.22,614.0,57.75,83.1,,,,,,,,,,0.464,7.108,1359.0,219.0,0.0,243.8,0.071,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-10,0,66.58,1221.0,53.49,2312.0,57.54,85.4,,,,,,,,,,1.272,10.46,913.0,106.0,0.04,171.0,0.053,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-11,0,73.29,1116.0,53.0,20.0,61.02,78.69,,,,,,,,,,0.492,8.79,1150.0,314.0,0.0,524.9,0.153,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-12,0,70.63,1244.0,56.18,2.0,61.25,81.8,,,,,,,,,,2.131,10.46,2029.0,91.0,0.0,427.7,0.127,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-13,0,65.89,1501.0,56.22,1930.0,59.32,88.5,,,,,,,,,,0.284,10.46,2.0,143.0,0.0,193.9,0.056,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-14,0,68.8,1400.0,55.86,1947.0,59.62,88.5,,,,,,,,,,0.145,5.431,1252.0,253.0,0.01,307.1,0.087,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-15,0,66.15,1225.0,52.7,2340.0,58.74,84.2,,,,,,,,,,0.364,8.79,733.0,99.0,0.0,182.0,0.054,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-16,0,65.95,1433.0,52.51,2359.0,57.55,82.5,,,,,,,,,,2.655,22.2,653.0,148.0,0.48,457.1,0.125,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-17,0,67.72,1220.0,49.86,2359.0,57.8,75.84,,,,,,,,,,1.054,8.79,36.0,94.0,0.0,618.5,0.171,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-18,0,69.18,1152.0,47.48,335.0,57.92,80.6,,,,,,,,,,0.484,7.108,738.0,140.0,0.0,534.4,0.148,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-19,0,65.96,1344.0,48.76,732.0,54.82,81.8,,,,,,,,,,2.153,15.49,852.0,130.0,0.23,360.4,0.096,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-20,0,65.29,1303.0,50.82,449.0,56.86,78.85,,,,,,,,,,0.917,10.46,1550.0,322.0,0.02,592.5,0.157,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-21,0,65.41,1323.0,50.22,2252.0,56.24,79.33,,,,,,,,,,2.626,12.14,418.0,116.0,0.0,509.6,0.138,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-22,0,65.52,1440.0,48.39,346.0,55.72,77.38,,,,,,,,,,2.019,17.17,2329.0,105.0,0.06,594.4,0.161,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-23,0,65.72,1439.0,49.49,2125.0,55.64,80.3,,,,,,,,,,2.395,15.49,139.0,107.0,0.0,368.7,0.102,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-24,0,69.53,1321.0,49.61,140.0,58.24,75.76,,,,,,,,,,0.475,8.79,1718.0,325.0,0.0,659.4,0.184,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-25,0,67.77,1409.0,48.39,403.0,56.86,80.2,,,,,,,,,,0.604,8.79,831.0,133.0,0.0,571.4,0.156,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-26,0,59.34,804.0,50.46,2357.0,54.56,83.3,,,,,,,,,,0.677,7.108,225.0,117.0,0.22,175.6,0.05,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-27,0,63.83,1354.0,45.46,513.0,54.53,78.61,,,,,,,,,,0.42,8.79,840.0,149.0,0.0,662.4,0.172,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-28,0,67.96,1423.0,45.83,149.0,57.18,74.0,,,,,,,,,,0.713,10.46,1001.0,154.0,0.0,668.7,0.18,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-29,0,71.17,1453.0,49.25,249.0,60.19,78.3,,,,,,,,,,1.162,10.46,2047.0,131.0,0.0,664.3,0.187,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-30,0,68.94,1249.0,54.47,357.0,59.42,84.6,,,,,,,,,,0.689,8.79,1739.0,165.0,0.0,575.9,0.161,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-05-31,0,67.49,1103.0,55.07,246.0,58.82,83.6,,,,,,,,,,0.564,8.79,117.0,118.0,0.0,334.9,0.097,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-01,0,63.59,1345.0,55.08,423.0,58.19,84.1,,,,,,,,,,0.363,8.79,151.0,163.0,0.0,212.0,0.061,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-02,0,66.07,1341.0,54.96,536.0,59.02,82.2,,,,,,,,,,0.236,5.431,56.0,248.0,0.0,262.7,0.076,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-03,0,69.04,1334.0,55.73,358.0,59.68,84.2,,,,,,,,,,0.177,7.108,1541.0,269.0,0.0,337.4,0.096,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-04,0,63.22,1330.0,56.16,406.0,58.56,90.5,,,,,,,,,,0.396,5.431,541.0,154.0,0.01,184.0,0.053,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-05,0,68.69,1102.0,56.59,504.0,59.79,89.9,,,,,,,,,,0.539,8.79,1725.0,123.0,0.01,260.3,0.076,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-06,0,74.2,946.0,57.01,422.0,59.72,91.2,,,,,,,,,,0.729,8.79,1457.0,168.0,0.01,236.5,0.071,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-07,0,69.54,1431.0,56.89,447.0,60.31,88.3,,,,,,,,,,0.416,7.108,26.0,155.0,0.01,231.6,0.069,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-08,0,71.17,1227.0,56.54,2336.0,61.26,84.8,,,,,,,,,,1.179,10.46,156.0,89.0,0.0,532.0,0.155,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-09,0,84.8,1459.0,56.66,6.0,64.96,80.1,,,,,,,,,,0.814,7.108,131.0,132.0,0.0,638.2,0.194,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-10,0,95.6,1421.0,56.3,504.0,70.93,71.79,,,,,,,,,,1.278,13.82,2051.0,93.0,0.0,625.4,0.205,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-11,0,85.1,1116.0,58.36,434.0,69.28,74.48,,,,,,,,,,1.263,10.46,2225.0,105.0,0.0,602.1,0.19,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-12,0,75.77,826.0,58.84,431.0,64.99,83.7,,,,,,,,,,0.765,8.79,30.0,110.0,0.0,624.6,0.183,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-13,0,69.79,1505.0,58.36,2317.0,60.92,88.9,,,,,,,,,,0.217,8.79,1031.0,143.0,0.0,239.7,0.069,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-14,0,69.91,1410.0,57.87,204.0,61.22,80.9,,,,,,,,,,0.625,10.46,829.0,110.0,0.0,281.7,0.083,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-15,0,71.72,1319.0,56.89,329.0,61.86,83.7,,,,,,,,,,0.785,7.108,4.0,90.0,0.0,336.6,0.1,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-16,0,65.17,1237.0,59.09,2338.0,61.04,90.4,,,,,,,,,,0.171,5.431,1044.0,164.0,0.02,109.3,0.034,M,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-17,0,63.46,1449.0,58.11,2211.0,59.75,89.6,,,,,,,,,,0.255,7.108,8.0,97.0,0.06,180.3,0.053,M,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-18,0,66.86,1559.0,55.44,2226.0,59.46,88.1,,,,,,,,,,0.104,7.108,1332.0,275.0,0.0,195.4,0.056,M,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-19,0,73.53,1055.0,57.88,1.0,64.13,82.5,,,,,,,,,,0.23,7.108,1331.0,219.0,0.0,566.5,0.169,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-20,0,67.3,1446.0,58.11,2303.0,60.94,86.1,,,,,,,,,,0.374,7.108,1020.0,142.0,0.01,172.3,0.052,M,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-21,0,71.64,1453.0,57.26,132.0,62.17,82.0,,,,,,,,,,1.11,12.14,1052.0,151.0,0.01,519.4,0.148,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-22,0,71.64,1436.0,57.5,2356.0,63.23,80.2,,,,,,,,,,0.486,8.79,1622.0,300.0,0.0,393.9,0.116,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-23,0,74.63,1230.0,56.66,236.0,63.69,83.1,,,,,,,,,,0.311,8.79,1536.0,340.0,0.0,574.7,0.17,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-24,0,68.57,1413.0,58.54,657.0,60.92,89.8,,,,,,,,,,0.077,5.431,436.0,110.0,0.01,208.4,0.062,M,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-25,0,64.32,1210.0,57.75,357.0,59.38,90.7,,,,,,,,,,0.396,8.79,1156.0,131.0,0.02,127.1,0.039,M,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-26,0,71.72,1337.0,56.65,501.0,61.87,83.1,,,,,,,,,,0.263,7.108,1137.0,256.0,0.0,416.3,0.122,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-27,0,72.92,1355.0,58.96,2011.0,63.75,80.7,,,,,,,,,,0.326,7.108,1138.0,153.0,0.0,525.3,0.155,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-28,0,74.26,1509.0,55.43,2332.0,63.99,82.5,,,,,,,,,,0.427,8.79,1319.0,278.0,0.0,627.5,0.186,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-29,0,80.5,1453.0,55.75,50.0,66.78,72.55,,,,,,,,,,0.138,5.431,1005.0,222.0,0.0,561.2,0.171,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-06-30,0,80.2,920.0,58.72,422.0,68.44,66.96,,,,,,,,,,0.24,7.108,1345.0,245.0,0.0,662.6,0.204,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-01,0,77.07,1520.0,55.93,218.0,65.6,79.56,,,,,,,,,,0.521,8.79,2349.0,119.0,0.0,670.0,0.201,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-02,0,74.63,1321.0,59.33,452.0,65.68,78.4,,,,,,,,,,1.663,10.46,347.0,130.0,0.0,670.7,0.198,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-03,0,72.45,1154.0,60.12,425.0,64.46,78.22,,,,,,,,,,2.249,12.14,149.0,125.0,0.0,614.4,0.18,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-04,0,74.39,1416.0,58.48,2107.0,64.37,81.4,,,,,,,,,,0.318,7.108,145.0,207.0,0.0,588.8,0.174,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-05,0,73.41,1430.0,58.84,358.0,64.36,81.7,,,,,,,,,,0.337,7.108,225.0,102.0,0.0,509.6,0.151,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-06,0,72.19,1348.0,59.57,627.0,63.09,85.9,,,,,,,,,,0.605,8.79,2349.0,154.0,0.0,403.3,0.118,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-07,0,72.38,1315.0,59.21,653.0,63.15,80.7,,,,,,,,,,1.526,10.46,1909.0,166.0,0.0,473.6,0.142,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-08,0,73.05,1359.0,57.75,355.0,63.93,76.99,,,,,,,,,,0.834,10.46,1207.0,259.0,0.0,478.4,0.143,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-09,0,75.61,1347.0,58.72,2329.0,65.73,78.17,,,,,,,,,,0.426,7.108,14.0,109.0,0.0,619.7,0.186,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-10,0,75.61,1308.0,59.76,2251.0,66.07,81.4,,,,,,,,,,0.191,5.431,821.0,158.0,0.0,631.9,0.189,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-11,0,77.56,1354.0,58.84,2352.0,66.28,82.7,,,,,,,,,,0.373,5.431,947.0,175.0,0.0,633.9,0.192,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-12,0,75.79,1435.0,58.97,1.0,65.58,84.5,,,,,,,,,,0.685,7.108,1018.0,158.0,0.0,617.8,0.183,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-13,0,75.73,1403.0,58.72,238.0,64.7,87.5,,,,,,,,,,1.407,10.46,2248.0,106.0,0.0,513.8,0.154,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-14,0,78.29,1129.0,60.6,251.0,66.34,84.9,,,,,,,,,,0.383,7.108,1231.0,147.0,0.0,605.5,0.184,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-15,0,78.78,1339.0,60.54,2153.0,67.76,80.7,,,,,,,,,,0.536,7.108,1041.0,207.0,0.0,636.7,0.195,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-16,0,76.22,1322.0,59.45,433.0,66.71,81.8,,,,,,,,,,2.095,12.14,1352.0,168.0,0.0,650.6,0.196,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-17,0,72.4,914.0,60.73,444.0,64.27,83.9,,,,,,,,,,1.767,13.82,1303.0,161.0,0.0,443.9,0.129,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-18,0,75.61,1207.0,59.21,2113.0,65.42,82.5,,,,,,,,,,0.392,7.108,59.0,74.0,0.0,596.4,0.179,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-19,0,72.8,1405.0,58.84,436.0,64.75,80.1,,,,,,,,,,0.346,7.108,949.0,143.0,0.0,589.4,0.173,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-20,0,75.73,1308.0,58.6,450.0,65.62,79.54,,,,,,,,,,0.238,8.79,1316.0,271.0,0.0,605.5,0.18,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-21,0,80.4,1325.0,58.48,338.0,67.07,79.98,,,,,,,,,,0.195,5.431,821.0,149.0,0.0,623.0,0.19,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-22,0,80.0,1303.0,59.82,7.0,68.19,80.1,,,,,,,,,,0.382,7.108,1235.0,121.0,0.0,536.1,0.166,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-23,0,89.5,1108.0,64.44,444.0,75.18,62.22,,,,,,,,,,0.242,5.431,30.0,134.0,0.0,558.7,0.184,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-24,0,91.3,1111.0,62.0,402.0,76.23,57.94,,,,,,,,,,1.487,13.82,1704.0,174.0,0.0,604.7,0.211,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-25,0,90.8,1239.0,65.46,437.0,75.74,56.42,,,,,,,,,,0.696,8.79,4.0,104.0,0.02,451.4,0.157,*,,,,,,,,,,,,,,,,,,,,
Coastal,2019-07-26,0,86.0,1414.0,63.22,441.0,72.9,67.61,,,,,,,,,,0.158,5.431,542.0,110.0,0.0,608.1,0.194,*,,,,,,,,,,,,,,,,,,,,
